=== SPH GPU MEMORY DIAGNOSTIC ===
Total Particles: 20129
NaN (Corrupted) Particles: 0
Max Velocity: 2.26342 m/s
Density Range: [322.517, 16173.5]
System Kinetic Energy: 714.455 J
=================================

--- INDIVIDUAL PARTICLE DATA ---
Format: [Index] Pos(x,y,z) | Vel(x,y,z) | Density | Pressure
[4335] P(0.411057, 1.3, 0.146959) | V(-0.00993281, 0.112523, -0.0209244) | D:11952.2 | Pr:54760.8
[4336] P(0.147279, 1.43502, -0.25149) | V(0.127274, 0.0309538, -0.148839) | D:7447.36 | Pr:32236.8
[4337] P(-1, 1.3, -0.441573) | V(0.0768037, 0.121196, 0.686411) | D:13776.8 | Pr:63883.9
[4338] P(-1, 1.3, 0.314769) | V(0.083106, 0.121407, -0.290994) | D:13789.8 | Pr:63948.9
[4339] P(-0.510989, 1.41326, 0.198334) | V(0.0704293, -0.00865858, 0.114476) | D:8268.46 | Pr:36342.3
[4340] P(0.888398, 1.41119, 0.53144) | V(-0.108506, -0.022395, 0.107148) | D:8799.2 | Pr:38996
[4341] P(0.687653, 1.48448, -0.782695) | V(-0.358504, 0.437356, 0.198952) | D:6396.03 | Pr:26980.1
[4342] P(-0.00209055, 1.3, 0.786695) | V(-0.0813078, 0.108871, -0.023855) | D:11899.1 | Pr:54495.7
[4343] P(-0.334352, 1.57921, 0.853879) | V(-0.0230171, 0.132619, -0.240394) | D:4355.26 | Pr:16776.3
[4344] P(-0.0504231, 1.3, -0.459919) | V(-0.00172178, 0.114383, -0.0503138) | D:11876 | Pr:54380.1
[4345] P(1, 1.39544, -0.493782) | V(-0.0676685, 0.0381559, -0.0337035) | D:10751.6 | Pr:48758.2
[4346] P(1, 1.39544, -0.493782) | V(-0.0676685, 0.0381559, -0.0337035) | D:10751.6 | Pr:48758.2
[4347] P(1, 1.39544, -0.493782) | V(-0.0676685, 0.0381559, -0.0337035) | D:10751.6 | Pr:48758.2
[4348] P(0.404799, 1.6181, 0.892111) | V(-0.126341, 0.279884, 0.0480618) | D:3871.87 | Pr:14359.4
[4349] P(0.132889, 1.3, -0.314277) | V(0.00953895, 0.111181, -0.0222177) | D:11950.5 | Pr:54752.5
[4350] P(-0.543311, 1.3, 0.227125) | V(0.0183878, 0.112517, -0.0660979) | D:12125.4 | Pr:55626.8
[4351] P(0.790042, 1.4053, -0.361863) | V(-0.16696, -0.0103345, 0.183986) | D:9302.32 | Pr:41511.6
[4352] P(-1, 1.41021, -0.135811) | V(0.064772, 0.238595, -0.0289744) | D:10554.4 | Pr:47771.8
[4353] P(-1, 1.41021, -0.135811) | V(0.064772, 0.238595, -0.0289744) | D:10554.4 | Pr:47771.8
[4354] P(-1, 1.41021, -0.135811) | V(0.064772, 0.238595, -0.0289744) | D:10554.4 | Pr:47771.8
[4355] P(-1, 1.41021, -0.135811) | V(0.064772, 0.238595, -0.0289744) | D:10554.4 | Pr:47771.8
[4356] P(-0.308734, 1.3, -0.898672) | V(0.0445194, 0.112178, 0.0116019) | D:13127.3 | Pr:60636.7
[4357] P(0.359065, 1.3, -1) | V(-0.624963, 0.125268, 0.0800296) | D:13641.1 | Pr:63205.4
[4358] P(1, 1.95354, -0.261088) | V(-0.00434434, 0.274393, 0.143106) | D:1164.47 | Pr:822.353
[4359] P(-0.0018771, 1.3, 0.209562) | V(-0.0314836, 0.11564, 0.0103354) | D:12440 | Pr:57199.9
[4360] P(1, 1.39984, -0.77883) | V(-0.0674895, 0.0296072, -0.0197492) | D:11070.4 | Pr:50352.1
[4361] P(-0.277249, 1.51466, 0.66447) | V(0.0392937, -0.266227, 0.118048) | D:5673.27 | Pr:23366.4
[4362] P(-0.309364, 1.3, 0.516396) | V(0.0398632, 0.109919, 0.0632792) | D:12044.1 | Pr:55220.6
[4363] P(-0.711417, 1.3, -0.34791) | V(0.0569184, 0.111203, 0.0167151) | D:12463.1 | Pr:57315.3
[4364] P(0.805607, 1.3, 0.590469) | V(-0.103102, 0.112942, -0.0327633) | D:12131.5 | Pr:55657.4
[4365] P(0.678354, 1.3, -1) | V(-0.626722, 0.122986, 0.0816583) | D:13878.6 | Pr:64392.9
[4366] P(-0.240857, 1.62101, 0.613682) | V(-0.127801, 0.0243965, 0.373384) | D:3697.44 | Pr:13487.2
[4367] P(-0.772759, 1.92822, 0.36733) | V(0.444532, -0.404325, 0.0635616) | D:661.953 | Pr:0
[4368] P(1, 1.53646, 0.313304) | V(-0.0573569, 0.0938087, -0.0506252) | D:6217.52 | Pr:26087.6
[4369] P(0.892721, 1.6024, -0.421152) | V(0.0977348, 0.243776, 0.0443243) | D:4049 | Pr:15245
[4370] P(0.828905, 1.61647, -0.351754) | V(-0.0264353, -0.0644047, -0.0599248) | D:3789.1 | Pr:13945.5
[4371] P(0.115895, 1.41597, 0.782282) | V(0.0544439, -0.0133756, 0.030107) | D:8247.61 | Pr:36238
[4372] P(1, 1.49521, -0.835148) | V(-0.0573829, -0.0519208, 0.0497737) | D:7161.03 | Pr:30805.1
[4373] P(0.224993, 1.78166, 0.834511) | V(0.13213, 0.232771, 0.0365436) | D:1907.52 | Pr:4537.61
[4374] P(-0.717149, 1.3, -1) | V(-0.338833, 0.124053, 0.090337) | D:13301.4 | Pr:61507.1
[4375] P(-0.436091, 1.3, 0.152952) | V(-0.00461592, 0.108587, 0.0392645) | D:12126.1 | Pr:55630.4
[4376] P(-0.436091, 1.3, 0.152952) | V(-0.00461592, 0.108587, 0.0392645) | D:12126.1 | Pr:55630.4
[4377] P(-0.436091, 1.3, 0.152952) | V(-0.00461592, 0.108587, 0.0392645) | D:12126.1 | Pr:55630.4
[4378] P(0.505981, 1.41437, -0.760858) | V(0.0490252, -0.0753964, -0.0187241) | D:8132.05 | Pr:35660.3
[4379] P(0.097136, 1.56792, -0.201146) | V(-0.0427499, -0.000441879, 0.161899) | D:4547.19 | Pr:17736
[4380] P(-0.874232, 1.67642, 0.120036) | V(0.0507296, -0.0415938, 0.0500702) | D:2925.53 | Pr:9627.65
[4381] P(-0.874232, 1.67642, 0.120036) | V(0.0507296, -0.0415938, 0.0500702) | D:2925.53 | Pr:9627.65
[4382] P(-0.321811, 1.4005, -0.881568) | V(0.0304304, -0.110853, -0.0314206) | D:9009.04 | Pr:40045.2
[4383] P(-0.321811, 1.4005, -0.881568) | V(0.0304304, -0.110853, -0.0314206) | D:9009.04 | Pr:40045.2
[4384] P(-0.321811, 1.4005, -0.881568) | V(0.0304304, -0.110853, -0.0314206) | D:9009.04 | Pr:40045.2
[4385] P(-0.321811, 1.4005, -0.881568) | V(0.0304304, -0.110853, -0.0314206) | D:9009.04 | Pr:40045.2
[4386] P(-0.277639, 1.3, 0.816775) | V(0.0114199, 0.114657, -0.047864) | D:12019.6 | Pr:55097.9
[4387] P(0.444794, 1.70844, 1) | V(0.00591449, -0.24545, -0.0403273) | D:3443.02 | Pr:12215.1
[4388] P(-0.0178535, 1.49267, 0.0810113) | V(-0.139014, 0.0974557, 0.0428119) | D:6120.14 | Pr:25600.7
[4389] P(0.897671, 1.95989, 0.688754) | V(-1.34654, -0.450886, -0.121473) | D:1064.38 | Pr:321.876
[4390] P(-1, 1.3, 0.273497) | V(0.0810592, 0.122908, -0.174403) | D:13829 | Pr:64145.2
[4391] P(-0.666116, 1.5415, 0.607401) | V(0.0776729, 0.042477, -0.139319) | D:5061.82 | Pr:20309.1
[4392] P(-0.568429, 1.78152, 0.515886) | V(0.122451, -0.246011, -0.0417134) | D:2024.79 | Pr:5123.96
[4393] P(0.601471, 1.46368, -0.664029) | V(0.0116026, 0.0734718, 0.0186018) | D:6577.81 | Pr:27889.1
[4394] P(-0.293427, 1.48251, -0.89812) | V(-0.101126, 0.190568, -0.0838978) | D:6720.12 | Pr:28600.6
[4395] P(-0.00661679, 1.86034, -0.062409) | V(-0.280285, -0.0841505, 0.127827) | D:1285.43 | Pr:1427.17
[4396] P(0.335801, 1.75884, -0.25225) | V(-0.102449, -0.0410876, -0.160424) | D:2074.79 | Pr:5373.94
[4397] P(0.856071, 1.3, -0.609921) | V(-0.0286655, 0.115283, 0.0752616) | D:11722.3 | Pr:53611.3
[4398] P(0.887318, 1.40291, -0.523691) | V(-0.0660769, -0.0906176, -0.0260584) | D:9089.94 | Pr:40449.7
[4399] P(0.222671, 1.3, -1) | V(0.0175127, 0.124567, 0.0834691) | D:13531.1 | Pr:62655.7
[4400] P(-0.237568, 1.3, -1) | V(-0.0294768, 0.120342, 0.081748) | D:13799.1 | Pr:63995.6
[4401] P(-0.074674, 1.50985, 0.902041) | V(-0.314273, 0.0416007, -0.148967) | D:6343.4 | Pr:26717
[4402] P(-0.257766, 1.67474, -1) | V(-0.0656227, -0.329083, 0.045159) | D:3820.12 | Pr:14100.6
[4403] P(-0.681474, 1.3, -0.877749) | V(-0.209941, 0.11113, -0.104704) | D:12254.8 | Pr:56274.1
[4404] P(-0.894236, 1.61116, 1) | V(-0.308577, 0.160258, -0.0482777) | D:5108.32 | Pr:20541.6
[4405] P(0.115895, 1.41597, 0.782282) | V(0.0544439, -0.0133756, 0.030107) | D:8247.61 | Pr:36238
[4406] P(0.115895, 1.41597, 0.782282) | V(0.0544439, -0.0133756, 0.030107) | D:8247.61 | Pr:36238
[4407] P(0.115895, 1.41597, 0.782282) | V(0.0544439, -0.0133756, 0.030107) | D:8247.61 | Pr:36238
[4408] P(-1, 1.53756, -0.89101) | V(0.0545045, -0.124812, 0.0348494) | D:6518.84 | Pr:27594.2
[4409] P(-0.242969, 1.60005, 0.394607) | V(-0.152358, -0.103394, 0.173582) | D:3929.93 | Pr:14649.7
[4410] P(-0.0325447, 1.3, 1) | V(-0.0704299, 0.120911, -0.0774974) | D:13972.3 | Pr:64861.6
[4411] P(-0.0325447, 1.3, 1) | V(-0.0704299, 0.120911, -0.0774974) | D:13972.3 | Pr:64861.6
[4412] P(-0.0325447, 1.3, 1) | V(-0.0704299, 0.120911, -0.0774974) | D:13972.3 | Pr:64861.6
[4413] P(-0.0325447, 1.3, 1) | V(-0.0704299, 0.120911, -0.0774974) | D:13972.3 | Pr:64861.6
[4414] P(-0.0325447, 1.3, 1) | V(-0.0704299, 0.120911, -0.0774974) | D:13972.3 | Pr:64861.6
[4415] P(-0.0325447, 1.3, 1) | V(-0.0704299, 0.120911, -0.0774974) | D:13972.3 | Pr:64861.6
[4416] P(-0.156535, 1.49252, 0.0190915) | V(-0.241453, -0.14152, 0.068091) | D:6259.15 | Pr:26295.8
[4417] P(0.115895, 1.41597, 0.782282) | V(0.0544439, -0.0133756, 0.030107) | D:8247.61 | Pr:36238
[4418] P(0.591215, 1.70443, -0.224183) | V(0.178686, -0.151406, 0.0317132) | D:2715.9 | Pr:8579.49
[4419] P(0.543121, 1.3, 0.543148) | V(-0.00500607, 0.11511, -0.0344357) | D:12076.2 | Pr:55381.1
[4420] P(0.890405, 1.5965, 0.337386) | V(-0.187525, -0.0832474, -0.0839946) | D:4221.61 | Pr:16108.1
[4421] P(0.679091, 1.3, 0.79248) | V(0.064816, 0.113708, -0.024033) | D:12088 | Pr:55440.1
[4422] P(0.343002, 1.3, 0.299874) | V(-0.0178237, 0.113066, -0.00741846) | D:11879.4 | Pr:54396.8
[4423] P(0.462077, 1.44326, -0.435462) | V(-0.174567, -0.0730032, -0.0966858) | D:7524.98 | Pr:32624.9
[4424] P(0.703156, 1.3, -0.355149) | V(0.0205512, 0.114905, 0.102198) | D:12325.7 | Pr:56628.7
[4425] P(0.887318, 1.40291, -0.523691) | V(-0.0660769, -0.0906176, -0.0260584) | D:9089.94 | Pr:40449.7
[4426] P(0.0907866, 1.3, -1) | V(-1.06006, 0.118955, 0.0808293) | D:13703 | Pr:63515.2
[4427] P(0.843314, 1.3, 0.574833) | V(0.0636203, 0.113639, -0.0777218) | D:12050.2 | Pr:55251
[4428] P(-0.665528, 1.61621, 0.60425) | V(-0.0895793, -0.233549, -0.193807) | D:3629.48 | Pr:13147.4
[4429] P(-0.670128, 1.41052, 0.162517) | V(0.0413561, 0.122854, -0.000201813) | D:8588.33 | Pr:37941.7
[4430] P(0.887318, 1.40291, -0.523691) | V(-0.0660769, -0.0906176, -0.0260584) | D:9089.94 | Pr:40449.7
[4431] P(-1, 1.53872, 1) | V(0.0984806, -0.153201, -0.100235) | D:6217.55 | Pr:26087.8
[4432] P(-0.249024, 1.48719, -0.603172) | V(-0.077201, -0.0416105, 0.0872613) | D:6262.91 | Pr:26314.5
[4433] P(-0.779608, 1.3, -0.539519) | V(0.046762, 0.113393, -0.0476509) | D:12049.5 | Pr:55247.5
[4434] P(1, 1.56197, 0.487113) | V(-0.0549968, -0.216948, 0.154241) | D:5693.93 | Pr:23469.6
[4435] P(0.900393, 1.4165, -0.878762) | V(-0.0179869, -0.0370398, 0.0489432) | D:8931.59 | Pr:39658
[4436] P(0.900393, 1.4165, -0.878762) | V(-0.0179869, -0.0370398, 0.0489432) | D:8931.59 | Pr:39658
[4437] P(0.900393, 1.4165, -0.878762) | V(-0.0179869, -0.0370398, 0.0489432) | D:8931.59 | Pr:39658
[4438] P(0.900393, 1.4165, -0.878762) | V(-0.0179869, -0.0370398, 0.0489432) | D:8931.59 | Pr:39658
[4439] P(0.900393, 1.4165, -0.878762) | V(-0.0179869, -0.0370398, 0.0489432) | D:8931.59 | Pr:39658
[4440] P(0.434556, 1.41008, -0.367824) | V(-0.0791737, -0.0447009, 0.0137629) | D:8721.15 | Pr:38605.7
[4441] P(0.434556, 1.41008, -0.367824) | V(-0.0791737, -0.0447009, 0.0137629) | D:8721.15 | Pr:38605.7
[4442] P(0.434556, 1.41008, -0.367824) | V(-0.0791737, -0.0447009, 0.0137629) | D:8721.15 | Pr:38605.7
[4443] P(0.434556, 1.41008, -0.367824) | V(-0.0791737, -0.0447009, 0.0137629) | D:8721.15 | Pr:38605.7
[4444] P(0.434556, 1.41008, -0.367824) | V(-0.0791737, -0.0447009, 0.0137629) | D:8721.15 | Pr:38605.7
[4445] P(0.434556, 1.41008, -0.367824) | V(-0.0791737, -0.0447009, 0.0137629) | D:8721.15 | Pr:38605.7
[4446] P(0.887318, 1.40291, -0.523691) | V(-0.0660769, -0.0906176, -0.0260584) | D:9089.94 | Pr:40449.7
[4447] P(0.462261, 1.3, 0.759567) | V(0.0219861, 0.11255, 0.00816198) | D:11979.7 | Pr:54898.6
[4448] P(-0.196066, 1.88447, -0.280641) | V(-0.115267, 0.135437, 0.0828143) | D:1103.79 | Pr:518.958
[4449] P(-1, 1.53756, -0.89101) | V(0.0545045, -0.124812, 0.0348494) | D:6518.84 | Pr:27594.2
[4450] P(0.0932786, 1.68261, -1) | V(0.101275, 0.25951, 0.0415826) | D:3721.99 | Pr:13609.9
[4451] P(0.20814, 1.46709, 0.590473) | V(-0.0447596, 0.0213558, -0.0645801) | D:6874.82 | Pr:29374.1
[4452] P(0.429932, 1.47709, -0.617141) | V(-0.0996047, -0.25726, 0.0810523) | D:6307.56 | Pr:26537.8
[4453] P(-0.446744, 1.4847, -0.715006) | V(-0.067407, -0.121226, -0.0613909) | D:6533.5 | Pr:27667.5
[4454] P(0.0758302, 1.3, 0.758419) | V(-0.0204113, 0.112557, 0.0359479) | D:11942.9 | Pr:54714.3
[4455] P(0.525887, 1.46136, -1) | V(0.0518223, -0.049073, 0.0634203) | D:7836.35 | Pr:34181.7
[4456] P(-0.783552, 1.74376, -1) | V(-0.415912, -0.276723, 0.0275329) | D:3076.02 | Pr:10380.1
[4457] P(-0.419457, 1.51717, -0.573403) | V(0.0534609, -0.0333523, 0.125975) | D:5957.9 | Pr:24789.5
[4458] P(-0.203321, 1.99497, -1) | V(-0.0905543, 0.164048, 0.00121349) | D:1228.39 | Pr:1141.93
[4459] P(1, 1.3, 0.782485) | V(-0.0884988, 0.121844, -0.109315) | D:13139.1 | Pr:60695.4
[4460] P(-0.342237, 1.88459, 0.0330906) | V(0.252009, 0.00390331, 0.00200747) | D:1043.62 | Pr:218.079
[4461] P(-0.308734, 1.3, -0.898672) | V(0.0445194, 0.112178, 0.0116019) | D:13127.3 | Pr:60636.7
[4462] P(-0.1816, 1.51341, -0.593637) | V(0.0237377, 0.188048, -0.0420405) | D:5862.43 | Pr:24312.1
[4463] P(0.895883, 1.3, -0.737383) | V(-0.14368, 0.112955, -0.114137) | D:12828.1 | Pr:59140.4
[4464] P(0.216802, 1.54111, 0.24898) | V(0.0729141, -0.0916267, 0.103723) | D:4873.76 | Pr:19368.8
[4465] P(-0.308734, 1.3, -0.898672) | V(0.0445194, 0.112178, 0.0116019) | D:13127.3 | Pr:60636.7
[4466] P(-0.308734, 1.3, -0.898672) | V(0.0445194, 0.112178, 0.0116019) | D:13127.3 | Pr:60636.7
[4467] P(-0.308734, 1.3, -0.898672) | V(0.0445194, 0.112178, 0.0116019) | D:13127.3 | Pr:60636.7
[4468] P(-0.308734, 1.3, -0.898672) | V(0.0445194, 0.112178, 0.0116019) | D:13127.3 | Pr:60636.7
[4469] P(1, 1.39984, -0.77883) | V(-0.0674895, 0.0296072, -0.0197492) | D:11070.4 | Pr:50352.1
[4470] P(0.259473, 1.3, -0.315511) | V(0.0382834, 0.113983, 0.0168854) | D:12272.1 | Pr:56360.3
[4471] P(0.259473, 1.3, -0.315511) | V(0.0382834, 0.113983, 0.0168854) | D:12272.1 | Pr:56360.3
[4472] P(0.259473, 1.3, -0.315511) | V(0.0382834, 0.113983, 0.0168854) | D:12272.1 | Pr:56360.3
[4473] P(0.259473, 1.3, -0.315511) | V(0.0382834, 0.113983, 0.0168854) | D:12272.1 | Pr:56360.3
[4474] P(0.259473, 1.3, -0.315511) | V(0.0382834, 0.113983, 0.0168854) | D:12272.1 | Pr:56360.3
[4475] P(0.259473, 1.3, -0.315511) | V(0.0382834, 0.113983, 0.0168854) | D:12272.1 | Pr:56360.3
[4476] P(-0.656205, 1.72785, 0.873311) | V(-0.0645739, -0.260291, 0.0111892) | D:2341.58 | Pr:6707.92
[4477] P(-0.094672, 1.3, 1) | V(-0.223259, 0.120544, -0.078471) | D:14230.2 | Pr:66151
[4478] P(0.902841, 1.72002, -1) | V(-0.0771382, -0.550828, 0.0389004) | D:3464.63 | Pr:12323.1
[4479] P(-1, 1.49936, -0.149699) | V(0.059888, -0.187914, -0.0329752) | D:7236.12 | Pr:31180.6
[4480] P(-0.820532, 1.59174, -0.619436) | V(0.00320168, -0.0562552, -0.157743) | D:4225.01 | Pr:16125
[4481] P(-0.360794, 1.3, 0.109967) | V(-0.00746299, 0.110271, 0.0528127) | D:12142.6 | Pr:55713
[4482] P(-0.639623, 1.3, 0.218519) | V(0.0404492, 0.112341, -0.00713642) | D:12018 | Pr:55090
[4483] P(-0.608699, 1.3, 0.490309) | V(0.0014029, 0.115418, -0.0256312) | D:12404.9 | Pr:57024.4
[4484] P(1, 1.3, -0.0630903) | V(-0.0888384, 0.125094, -0.3026) | D:13507.1 | Pr:62535.7
[4485] P(-0.679487, 1.3, 0.558804) | V(-0.0358115, 0.113342, -0.0138611) | D:12406.5 | Pr:57032.4
[4486] P(-0.464487, 1.3, -0.705905) | V(0.0306707, 0.112561, 0.0554868) | D:12216.9 | Pr:56084.5
[4487] P(0.505981, 1.41437, -0.760858) | V(0.0490252, -0.0753964, -0.0187241) | D:8132.05 | Pr:35660.3
[4488] P(0.302165, 1.80217, 0.4343) | V(-0.249674, 0.207302, -0.000204837) | D:1672.16 | Pr:3360.78
[4489] P(-0.497501, 1.54406, 0.540008) | V(-0.0996962, 0.0798334, 0.282841) | D:4738.62 | Pr:18693.1
[4490] P(0.13847, 1.43301, -0.819819) | V(0.142515, 0.162005, 0.224856) | D:7891.3 | Pr:34456.5
[4491] P(0.14256, 1.5078, 0.0488508) | V(0.0206633, 0.116813, 0.00891235) | D:5797.23 | Pr:23986.2
[4492] P(-0.100568, 1.46798, -0.891472) | V(-0.037963, -0.00704361, 0.0813159) | D:7040.26 | Pr:30201.3
[4493] P(1, 1.3, 0.690915) | V(-0.0910421, 0.123619, -0.490134) | D:13306.1 | Pr:61530.4
[4494] P(1, 1.91499, 0.821319) | V(-0.00122576, 0.0676602, -0.12591) | D:1641.43 | Pr:3207.17
[4495] P(-0.604503, 1.41315, -0.886787) | V(-0.0460171, -0.24039, 0.0736433) | D:8490.1 | Pr:37450.5
[4496] P(-0.604503, 1.41315, -0.886787) | V(-0.0460171, -0.24039, 0.0736433) | D:8490.1 | Pr:37450.5
[4497] P(-0.604503, 1.41315, -0.886787) | V(-0.0460171, -0.24039, 0.0736433) | D:8490.1 | Pr:37450.5
[4498] P(-0.604503, 1.41315, -0.886787) | V(-0.0460171, -0.24039, 0.0736433) | D:8490.1 | Pr:37450.5
[4499] P(-0.604503, 1.41315, -0.886787) | V(-0.0460171, -0.24039, 0.0736433) | D:8490.1 | Pr:37450.5
[4500] P(1, 1.41932, -0.73945) | V(-0.0670348, -0.0997313, 0.0079528) | D:9732.92 | Pr:43664.6
[4501] P(1, 1.41932, -0.73945) | V(-0.0670348, -0.0997313, 0.0079528) | D:9732.92 | Pr:43664.6
[4502] P(1, 1.41932, -0.73945) | V(-0.0670348, -0.0997313, 0.0079528) | D:9732.92 | Pr:43664.6
[4503] P(1, 1.41932, -0.73945) | V(-0.0670348, -0.0997313, 0.0079528) | D:9732.92 | Pr:43664.6
[4504] P(1, 1.41932, -0.73945) | V(-0.0670348, -0.0997313, 0.0079528) | D:9732.92 | Pr:43664.6
[4505] P(1, 1.41932, -0.73945) | V(-0.0670348, -0.0997313, 0.0079528) | D:9732.92 | Pr:43664.6
[4506] P(-0.608699, 1.3, 0.490309) | V(0.0014029, 0.115418, -0.0256312) | D:12404.9 | Pr:57024.4
[4507] P(-1, 1.6729, 0.535727) | V(0.0498, -0.211457, 0.0747453) | D:3860.85 | Pr:14304.2
[4508] P(0.505981, 1.41437, -0.760858) | V(0.0490252, -0.0753964, -0.0187241) | D:8132.05 | Pr:35660.3
[4509] P(-1, 1.84634, -0.717106) | V(0.0197798, 0.140948, -0.181999) | D:2306.14 | Pr:6530.68
[4510] P(-0.21423, 1.3, -1) | V(-0.656557, 0.120648, 0.0813141) | D:13669.1 | Pr:63345.4
[4511] P(0.707167, 1.3, 0.630731) | V(0.0483242, 0.111532, -0.0558349) | D:11918.5 | Pr:54592.3
[4512] P(0.098728, 1.75245, 1) | V(-0.152107, 0.0342133, -0.0339467) | D:3410.21 | Pr:12051
[4513] P(1, 1.3, 1) | V(-0.132033, 0.115595, -0.122574) | D:14087.9 | Pr:65439.6
[4514] P(-0.623352, 1.3, 0.155742) | V(0.08243, 0.113053, -0.00362087) | D:12005.9 | Pr:55029.6
[4515] P(-0.0313691, 1.3, -0.775682) | V(0.00994609, 0.112962, -0.00984544) | D:12480.5 | Pr:57402.4
[4516] P(-1, 1.53756, -0.89101) | V(0.0545045, -0.124812, 0.0348494) | D:6518.84 | Pr:27594.2
[4517] P(0.76118, 1.3, -1) | V(-0.0823663, 0.124293, 0.0764236) | D:14182 | Pr:65910.2
[4518] P(-1, 1.53872, 1) | V(0.0984806, -0.153201, -0.100235) | D:6217.55 | Pr:26087.8
[4519] P(-0.277252, 1.39202, -0.833282) | V(-0.219212, -0.0949688, 0.252581) | D:9478.68 | Pr:42393.4
[4520] P(-0.350819, 1.90778, -0.102694) | V(-0.160947, 0.071093, -0.115379) | D:1025.2 | Pr:126.007
[4521] P(-0.243294, 1.3, 0.852061) | V(0.171229, 0.11306, -0.228389) | D:12001.3 | Pr:55006.4
[4522] P(0.907267, 1.98334, -0.396235) | V(-1.12563, 0.12736, -0.00772804) | D:924.804 | Pr:0
[4523] P(0.841955, 1.3, -0.0483558) | V(0.0763589, 0.112102, -0.0369268) | D:11712.1 | Pr:53560.6
[4524] P(0.505981, 1.41437, -0.760858) | V(0.0490252, -0.0753964, -0.0187241) | D:8132.05 | Pr:35660.3
[4525] P(-0.55667, 1.3, -0.182282) | V(-0.0214997, 0.113798, 0.00805131) | D:11972.5 | Pr:54862.3
[4526] P(-0.55667, 1.3, -0.182282) | V(-0.0214997, 0.113798, 0.00805131) | D:11972.5 | Pr:54862.3
[4527] P(-0.55667, 1.3, -0.182282) | V(-0.0214997, 0.113798, 0.00805131) | D:11972.5 | Pr:54862.3
[4528] P(-0.55667, 1.3, -0.182282) | V(-0.0214997, 0.113798, 0.00805131) | D:11972.5 | Pr:54862.3
[4529] P(-0.628647, 1.76501, -0.647441) | V(0.164255, -0.221934, -0.102347) | D:2055.52 | Pr:5277.62
[4530] P(-0.630914, 1.3, -0.603077) | V(-0.0270589, 0.113826, -0.0435099) | D:12266.9 | Pr:56334.6
[4531] P(-0.0982788, 1.3, 0.248383) | V(-0.0285954, 0.111562, -0.0663131) | D:12166.7 | Pr:55833.4
[4532] P(0.572807, 1.40894, -0.888295) | V(-0.13845, -0.0538697, -0.025036) | D:8512.6 | Pr:37563
[4533] P(0.572807, 1.40894, -0.888295) | V(-0.13845, -0.0538697, -0.025036) | D:8512.6 | Pr:37563
[4534] P(0.572807, 1.40894, -0.888295) | V(-0.13845, -0.0538697, -0.025036) | D:8512.6 | Pr:37563
[4535] P(0.572807, 1.40894, -0.888295) | V(-0.13845, -0.0538697, -0.025036) | D:8512.6 | Pr:37563
[4536] P(0.505981, 1.41437, -0.760858) | V(0.0490252, -0.0753964, -0.0187241) | D:8132.05 | Pr:35660.3
[4537] P(0.999988, 2.1591, 1) | V(-0.000139307, -0.089799, -1.31663e-05) | D:703.198 | Pr:0
[4538] P(0.90129, 1.65099, 0.35147) | V(0.0296576, -0.170007, 0.00874723) | D:3487.9 | Pr:12439.5
[4539] P(-0.127153, 1.51502, -0.348507) | V(-0.0638917, 0.0372279, 0.216854) | D:5561.11 | Pr:22805.6
[4540] P(-0.570383, 1.4674, -0.510709) | V(-0.141999, 0.0644422, -0.0717362) | D:6662.15 | Pr:28310.7
[4541] P(0.539952, 1.52137, -0.173097) | V(-0.144434, -0.0795715, 0.0121164) | D:5618.68 | Pr:23093.4
[4542] P(-0.227274, 1.59498, -0.533847) | V(-0.103299, -0.146799, 0.146261) | D:4093.04 | Pr:15465.2
[4543] P(0.115895, 1.41597, 0.782282) | V(0.0544439, -0.0133756, 0.030107) | D:8247.61 | Pr:36238
[4544] P(0.505981, 1.41437, -0.760858) | V(0.0490252, -0.0753964, -0.0187241) | D:8132.05 | Pr:35660.3
[4545] P(0.468499, 1.57418, -0.111441) | V(0.0594505, -0.000222638, 0.070851) | D:4503.7 | Pr:17518.5
[4546] P(0.712406, 1.91106, -0.179671) | V(-0.136405, 0.262287, -0.0326706) | D:1021.07 | Pr:105.359
[4547] P(-1, 1.3, 1) | V(0.143979, 0.120325, -0.121053) | D:14572.9 | Pr:67864.7
[4548] P(-0.0640237, 1.6047, -0.809818) | V(-0.0999742, 0.0419859, -0.150621) | D:3963.46 | Pr:14817.3
[4549] P(-0.616943, 1.3, 1) | V(0.647402, 0.12692, -0.0878042) | D:14021.2 | Pr:65105.9
[4550] P(1, 1.39984, -0.77883) | V(-0.0674895, 0.0296072, -0.0197492) | D:11070.4 | Pr:50352.1
[4551] P(0.247003, 1.39267, -0.165668) | V(0.309145, -0.0976573, 0.0681389) | D:9546.62 | Pr:42733.1
[4552] P(1, 1.39984, -0.77883) | V(-0.0674895, 0.0296072, -0.0197492) | D:11070.4 | Pr:50352.1
[4553] P(-0.356234, 1.58933, 0.293905) | V(-0.202158, -0.278112, -0.0265676) | D:4025.22 | Pr:15126.1
[4554] P(0.541646, 1.52227, -0.655991) | V(0.191004, -0.214173, 0.0636101) | D:5070.48 | Pr:20352.4
[4555] P(-0.616407, 1.3, -0.324414) | V(0.0761104, 0.113605, 0.0286814) | D:12373.9 | Pr:56869.5
[4556] P(-0.616407, 1.3, -0.324414) | V(0.0761104, 0.113605, 0.0286814) | D:12373.9 | Pr:56869.5
